configuration,problem,model,data_file,status,time,peakDepth,nodes,variables,intVars,boolVariables,objective,propagations,initTime,method,baseMem,restarts,nSolutions,flatBoolVars,randomSeed,evaluatedHalfReifiedConstraints,flatIntConstraints,solver_objective,backjumps,solveTime,flatIntVars,nogoods,flatTime,peakMem,flatBoolConstraints,failures,run,trailMem,eliminatedImplications,paths,propagators,optTime,evaluatedReifiedConstraints
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta72_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta72_7a_alloc1_MaxEffGini.dzn,SATISFIED,1201.0202059596777,2014,9380684,421895,8090,413803,-16629,811784821,0.374,minimize,0.0,64,64,6100,-283756548,4100,18208,-16629,8821702,1198.111,8088,428610,1.88726,0.0,8000,428610,MaxEff,0.94,2100,0,10096,271.458,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta42_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.586429765448,605,3113884,271511,2433,269076,-10716,558531117,0.112,minimize,0.0,28,28,1830,-681713231,1230,5481,-10716,2582927,1199.345,2431,514192,0.653918,0.0,2400,514192,MaxEff,0.94,630,0,3052,491.525,1200
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta48_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5428221970797,608,3288138,258584,2432,256150,-10595,471635934,0.108,minimize,0.0,41,41,1830,-1103958738,1230,5480,-10595,2697053,1199.365,2430,566883,0.632544,0.0,2400,566883,MaxEff,0.94,630,0,3050,1023.484,1200
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta59_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta59_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6851201746613,761,9743281,202149,3051,199096,-13729,198924276,0.142,minimize,0.0,37,37,2300,-1267600323,1550,6865,-13729,8009524,1199.195,3050,1704988,0.802608,0.0,3000,1704988,MaxEff,0.94,800,0,3815,5.461,1500
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta58_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta58_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4010457564145,,,,,,-16354,,,minimize,,,60,2300,,1550,6869,,,,3054,,0.800783,,3000,,MaxEff,,800,0,,,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta73_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.0752124115825,2011,18992148,333027,8092,324933,-12709,864024920,0.384,minimize,0.0,24,24,6100,-2143130654,4100,18210,-12709,18154996,1198.107,8090,787197,1.89131,0.0,8000,787197,MaxEff,0.63,2100,0,10100,725.2,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta58_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta58_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4599020890892,,,,,,-16354,,,minimize,,,66,2300,,1550,6868,,,,3053,,0.767568,,3000,,MaxEff,,800,0,,,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta31_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta31_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5269060395658,458,3255715,189923,1830,188091,-8086,431516028,0.081,minimize,0.0,23,23,1380,855970433,930,4123,-8086,2292009,1199.484,1828,952968,0.514144,0.0,1800,952968,MaxEff,0.63,480,0,2291,805.164,900
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta33_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta33_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4030516259372,,,,,,-8665,,,minimize,,,20,1380,,930,4126,,,,1831,,0.513661,,1800,,MaxEff,,480,0,,,900
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta55_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta55_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4476786199957,,,,,,-12972,,,minimize,,,46,2300,,1550,6864,,,,3049,,0.776959,,3000,,MaxEff,,800,0,,,1500
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_6a_alloc1_MaxEffGini.dzn,SATISFIED,1200.710486330092,,,,,,-43048,,,minimize,,,141,6100,,4100,18205,,,,8085,,1.8894,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta58_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta58_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.69122845307,763,2911900,298660,3056,295602,-16354,286719850,0.14,minimize,0.0,60,60,2300,1519283511,1550,6869,-16354,2198651,1199.224,3054,667075,0.774588,0.0,3000,667075,MaxEff,0.94,800,0,3823,6.376,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta34_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5475028883666,462,1887023,197054,1833,195219,-10261,441744477,0.087,minimize,0.0,28,28,1380,1817488232,930,4127,-10261,1005471,1199.488,1832,868477,0.509986,0.0,1800,868477,MaxEff,0.94,480,0,2299,253.752,900
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta75_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta75_7a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3203654643148,2019,1708872,1388729,8087,1380640,-44353,210560200,0.379,minimize,0.0,138,138,6100,931733302,4100,18205,-44353,1063578,1198.061,8085,365721,1.93621,0.0,8000,365721,MaxEff,3.16,2100,0,10090,71.134,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta58_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta58_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6115906853229,764,3008452,299072,3055,296015,-16354,291216087,0.143,minimize,0.0,60,60,2300,-1917621259,1550,6869,-16354,2262254,1199.2,3054,699956,0.794659,0.0,3000,699956,MaxEff,0.94,800,0,3823,8.58,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta60_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta60_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.619016757235,765,6492918,250306,3052,247252,-14992,215941494,0.142,minimize,0.0,44,44,2300,-1100912811,1550,6866,-14992,5270770,1199.236,3051,1188089,0.761727,0.0,3000,1188089,MaxEff,0.63,800,0,3817,9.102,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta68_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta68_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.8186213597655,1013,2024952,374752,4048,370702,-19510,324592505,0.186,minimize,0.0,51,51,3050,-177161516,2050,9116,-19510,1478624,1198.999,4046,494128,1.00187,0.0,4000,494128,MaxEff,0.94,1050,0,5062,957.558,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta42_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.460257453844,,,,,,-10716,,,minimize,,,28,1830,,1230,5481,,,,2431,,0.652377,,2400,,MaxEff,,630,0,,,1200
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta74_6a_alloc1_MaxEffGini.dzn,SATISFIED,1200.713621975854,,,,,,-47213,,,minimize,,,309,6100,,4100,18205,,,,8085,,1.88956,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta38_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta38_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4645893666893,,,,,,-7131,,,minimize,,,19,1380,,930,4127,,,,1832,,0.546852,,1800,,MaxEff,,480,0,,,900
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta56_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta56_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5939955655485,764,2905745,288219,3049,285168,-15950,258866382,0.139,minimize,0.0,48,48,2300,983188337,1550,6862,-15950,2060963,1199.24,3047,807678,0.758067,0.0,3000,807678,MaxEff,0.94,800,0,3809,8.067,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.5386855285615,2020,1894418,1305392,8095,1297295,-43567,190852601,0.391,minimize,0.0,107,107,6100,-2122076075,4100,18214,-43567,1404546,1198.04,8094,272461,1.96555,0.0,8000,272461,MaxEff,3.16,2100,0,10108,743.998,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta61_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta61_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7958927359432,1015,2019585,385626,4047,381577,-19496,287876158,0.189,minimize,0.0,75,75,3050,-935335420,2050,9116,-19496,1387595,1198.994,4046,555280,1.00447,0.0,4000,555280,MaxEff,0.94,1050,0,5062,79.845,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta71_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7561174072325,,,,,,-43450,,,minimize,,,272,6100,,4100,18209,,,,8089,,2.02332,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3959686029702,2018,2859189,1577046,8093,1568951,-41830,434584072,0.372,minimize,0.0,206,206,6100,1328225835,4100,18212,-41830,2307142,1198.116,8092,135418,1.88616,0.0,8000,135418,MaxEff,3.16,2100,0,10104,1127.259,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta61_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta61_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.493223996833,,,,,,-19606,,,minimize,,,53,3050,,2050,9115,,,,4045,,1.012019,,4000,,MaxEff,,1050,0,,,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_10a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6602309402078,,,,,,-43048,,,minimize,,,162,6100,,4100,18209,,,,8089,,1.96227,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta63_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta63_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4982942286879,,,,,,-17966,,,minimize,,,85,3050,,2050,9120,,,,4050,,1.035099,,4000,,MaxEff,,1050,0,,,2000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.8696863353252,1014,2435486,457113,4051,453060,-19384,308577048,0.19,minimize,0.0,53,53,3050,405515213,2050,9120,-19384,1878571,1198.94,4050,502666,1.05772,0.0,4000,502666,MaxEff,1.41,1050,0,5070,454.126,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta35_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta35_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4029147457331,,,,,,-8281,,,minimize,,,37,1380,,930,4125,,,,1830,,0.51007,,1800,,MaxEff,,480,0,,,900
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta44_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta44_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5994446966797,613,2419122,263710,2431,261277,-11710,494359305,0.114,minimize,0.0,30,30,1830,1017481345,1230,5480,-11710,1707776,1199.345,2430,692736,0.652113,0.0,2400,692736,MaxEff,0.94,630,0,3050,1072.507,1200
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta73_10a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6794883906841,,,,,,-45380,,,minimize,,,151,6100,,4100,18214,,,,8094,,1.88287,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta78_8a_alloc1_MaxEffGini.dzn,SATISFIED,1201.1170090269297,2020,3593136,656189,8090,648097,-26661,500773764,0.382,minimize,0.0,84,84,6100,1674313063,4100,18209,-26661,3269611,1198.093,8089,152785,1.9049,0.0,8000,152785,MaxEff,1.41,2100,0,10098,1195.755,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta58_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta58_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.604559501633,764,3574519,296271,3056,293213,-16354,293093046,0.14,minimize,0.0,55,55,2300,1805449867,1550,6870,-16354,2773837,1199.233,3055,758281,0.768911,0.0,3000,758281,MaxEff,0.94,800,0,3825,9.305,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta65_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta65_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7519314642996,1013,1940360,353670,4047,349621,-18669,311087121,0.185,minimize,0.0,60,60,3050,1653690675,2050,9115,-18669,1204633,1198.975,4045,674331,1.023979,0.0,4000,674331,MaxEff,1.41,1050,0,5060,271.553,2000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta58_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta58_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6549424603581,764,3151109,300568,3054,297512,-16354,295521529,0.143,minimize,0.0,66,66,2300,-343072207,1550,6868,-16354,2381820,1199.227,3053,718497,0.770492,0.0,3000,718497,MaxEff,0.94,800,0,3821,8.348,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta79_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta79_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.0558455269784,2016,7960210,537610,8092,529516,-19643,747105998,0.385,minimize,0.0,94,94,6100,-667101279,4100,18210,-19643,7412795,1198.073,8090,356665,1.93138,0.0,8000,356665,MaxEff,1.41,2100,0,10100,753.766,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.2021121885628,2019,8019188,934435,8090,926343,-31432,730504686,0.383,minimize,0.0,191,191,6100,-640132441,4100,18208,-31432,7293250,1198.091,8088,339827,1.90798,0.0,8000,339827,MaxEff,2.11,2100,0,10096,1073.252,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.472836136818,,,,,,-20028,,,minimize,,,39,3050,,2050,9118,,,,4048,,1.05007,,4000,,MaxEff,,1050,0,,,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.506257519126,,,,,,-17385,,,minimize,,,75,3050,,2050,9109,,,,4039,,1.01884,,4000,,MaxEff,,1050,0,,,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_7a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4338988196105,2017,2306862,1442103,8092,1434009,-42044,226321427,0.377,minimize,0.0,144,144,6100,1731503846,4100,18210,-42044,1717401,1198.046,8090,298007,1.95321,0.0,8000,298007,MaxEff,3.16,2100,0,10100,253.946,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta48_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4104254953563,,,,,,-10595,,,minimize,,,41,1830,,1230,5480,,,,2430,,0.649375,,2400,,MaxEff,,630,0,,,1200
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta57_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta57_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6294012255967,766,5760701,229081,3050,226029,-16104,235687604,0.144,minimize,0.0,37,37,2300,-831829429,1550,6864,-16104,4314729,1199.169,3049,1417120,0.826596,0.0,3000,1417120,MaxEff,0.94,800,0,3813,5.39,1500
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta68_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta68_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4891076870263,,,,,,-18487,,,minimize,,,43,3050,,2050,9115,,,,4045,,1.00247,,4000,,MaxEff,,1050,0,,,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta57_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta57_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6586183905602,765,6419246,228742,3051,225689,-16104,265353813,0.141,minimize,0.0,37,37,2300,-633487274,1550,6864,-16104,4774612,1199.234,3049,1615832,0.764872,0.0,3000,1615832,MaxEff,0.94,800,0,3813,7.88,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta75_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta75_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3359770607203,2020,1595958,1382693,8089,1374602,-44353,193761477,0.38,minimize,0.0,127,127,6100,722149805,4100,18208,-44353,968380,1198.131,8088,369920,1.86914,0.0,8000,369920,MaxEff,3.16,2100,0,10096,90.82,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta69_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta69_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7565500233322,1016,2853636,417774,4050,413722,-21599,251703064,0.185,minimize,0.0,56,56,3050,1292097695,2050,9118,-21599,2177114,1199.012,4048,619153,0.98757,0.0,4000,619153,MaxEff,1.41,1050,0,5066,722.294,2000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta79_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta79_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4212733656168,2022,3895635,1579703,8087,1571614,-44118,431182002,0.385,minimize,0.0,236,236,6100,238133035,4100,18206,-44118,3221370,1198.114,8086,196674,1.88474,0.0,8000,196674,MaxEff,3.16,2100,0,10092,1128.211,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta63_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta63_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7102908156812,1016,2074469,324665,4052,320611,-18001,337568648,0.183,minimize,0.0,55,55,3050,-1412267266,2050,9121,-18001,1305867,1199.01,4051,712165,0.987812,0.0,4000,712165,MaxEff,0.94,1050,0,5072,18.215,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6675780527294,,,,,,-43048,,,minimize,,,150,6100,,4100,18204,,,,8084,,1.86806,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta47_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta47_2a_alloc1_MaxEffGini.dzn,OPTIMAL_SOLUTION,207.1313115824014,601,777175,250661,2431,248228,-9720,118282887,0.112,minimize,0.0,40,40,1830,1772050949,1230,5480,-9720,659967,205.874,2430,99158,0.650559,0.0,2400,99158,MaxEff,0.63,630,0,3050,181.108,1200
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta46_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta46_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.529048582539,608,2783161,238176,2434,235740,-10385,499576629,0.108,minimize,0.0,23,23,1830,1950104122,1230,5482,-10385,2158498,1199.359,2432,610677,0.639662,0.0,2400,610677,MaxEff,0.94,630,0,3054,16.838,1200
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta66_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.495235338807,,,,,,-19664,,,minimize,,,38,3050,,2050,9115,,,,4045,,1.009439,,4000,,MaxEff,,1050,0,,,2000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta49_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta49_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5920503083616,611,2865835,218750,2431,216317,-9670,519642793,0.11,minimize,0.0,28,28,1830,-802327364,1230,5480,-9670,2114746,1199.389,2430,733925,0.612396,0.0,2400,733925,MaxEff,0.94,630,0,3050,176.602,1200
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta51_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5611714292318,763,3865433,218352,3054,215296,-14795,301886277,0.14,minimize,0.0,50,50,2300,-984956557,1550,6867,-14795,2550010,1199.23,3052,1276808,0.768375,0.0,3000,1276808,MaxEff,0.94,800,0,3819,2.795,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta67_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta67_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7169601731002,1010,1376663,346686,4050,342634,-18895,302393423,0.187,minimize,0.0,38,38,3050,-1328617750,2050,9118,-18895,883800,1198.979,4048,453815,1.01915,0.0,4000,453815,MaxEff,1.41,1050,0,5066,22.951,2000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta66_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7790536824614,1015,2452861,332928,4047,328879,-19664,303834015,0.188,minimize,0.0,36,36,3050,-1097211338,2050,9116,-19664,1660747,1198.998,4046,754943,1.00071,0.0,4000,754943,MaxEff,1.41,1050,0,5062,113.883,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta53_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5684258006513,765,3000546,243170,3050,240118,-15127,270542098,0.139,minimize,0.0,51,51,2300,-311480938,1550,6863,-15127,2012649,1199.212,3048,948487,0.78645,0.0,3000,948487,MaxEff,0.94,800,0,3811,11.532,1500
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta68_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta68_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5123709887266,,,,,,-19510,,,minimize,,,50,3050,,2050,9114,,,,4044,,1.07106,,4000,,MaxEff,,1050,0,,,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta66_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7779946457595,1014,2618004,360397,4049,356346,-18823,309459874,0.186,minimize,0.0,50,50,3050,2085440740,2050,9117,-18823,1869396,1198.966,4047,697306,1.037779,0.0,4000,697306,MaxEff,0.94,1050,0,5064,488.749,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta35_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta35_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.411698345095,,,,,,-8448,,,minimize,,,34,1380,,930,4124,,,,1829,,0.512192,,1800,,MaxEff,,480,0,,,900
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta57_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta57_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5890458412468,766,4979144,261937,3051,258884,-16384,248962773,0.14,minimize,0.0,81,81,2300,57861331,1550,6865,-16384,3449102,1199.225,3050,1467679,0.773099,0.0,3000,1467679,MaxEff,0.94,800,0,3815,15.031,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta54_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta54_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7225060127676,762,2548975,317269,3052,314215,-15857,287478465,0.139,minimize,0.0,48,48,2300,1545444112,1550,6865,-15857,1913884,1199.231,3050,598116,0.768296,0.0,3000,598116,MaxEff,0.94,800,0,3815,6.236,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta79_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta79_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3445920795202,2021,1746847,1394955,8090,1386863,-44118,251311261,0.378,minimize,0.0,133,133,6100,1935785712,4100,18209,-44118,1078278,1198.095,8089,398451,1.90377,0.0,8000,398451,MaxEff,3.16,2100,0,10098,184.836,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta78_9a_alloc1_MaxEffGini.dzn,SATISFIED,1200.688646433875,,,,,,-43823,,,minimize,,,142,6100,,4100,18210,,,,8090,,1.89995,,8000,,MaxEff,,2100,0,,,4000
