configuration,problem,model,data_file,status,time,peakDepth,nodes,variables,intVars,boolVariables,objective,propagations,initTime,method,baseMem,restarts,nSolutions,flatBoolVars,randomSeed,evaluatedHalfReifiedConstraints,flatIntConstraints,solver_objective,backjumps,solveTime,flatIntVars,nogoods,flatTime,peakMem,flatBoolConstraints,failures,run,trailMem,eliminatedImplications,paths,propagators,optTime,evaluatedReifiedConstraints
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta46_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta46_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.57100068219,607,2925565,251961,2444,249515,-10385,489932602,0.112,minimize,0.0,26,26,1830,-1659800990,1230,5496,-10385,2246639,1199.346,2442,663022,0.654813,0.0,2400,663022,MaxEff_dcmp,0.94,630,0,3068,8.287,1200
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.6979577485472,,,,,,-44178,,,minimize,,,201,6100,,4100,18241,,,,8113,,1.89967,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.6377601884305,2020,3879525,2161421,8114,2153305,-42112,171825947,0.376,minimize,0.0,298,298,6100,-311742914,4100,18241,-42112,2931721,1198.149,8112,347459,1.84972,0.0,8000,347459,MaxEff_dcmp,3.16,2100,0,10128,313.837,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta52_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta52_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.732286285609,762,12699696,614055,3067,610986,-16112,250977318,0.138,minimize,0.0,50,50,2300,-905476238,1550,6886,-16112,12064814,1199.219,3065,610371,0.77885,0.0,3000,610371,MaxEff_dcmp,0.94,800,0,3835,128.559,1500
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta42_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta42_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7642260603607,608,2080564,507782,2444,505336,-10712,323553591,0.112,minimize,0.0,30,30,1830,1560037446,1230,5496,-10712,1798311,1199.351,2442,264635,0.649605,0.0,2400,264635,MaxEff_dcmp,0.94,630,0,3068,628.634,1200
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta31_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta31_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5204927641898,458,3316325,195462,1841,193619,-8086,432086040,0.082,minimize,0.0,24,24,1380,-155943990,930,4138,-8086,2263784,1199.485,1839,1041334,0.515638,0.0,1800,1041334,MaxEff_dcmp,0.63,480,0,2307,550.842,900
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta68_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta68_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.8239010684192,1013,2776061,606665,4056,602607,-18468,278283196,0.186,minimize,0.0,53,53,3050,320790892,2050,9128,-18468,2148041,1198.98,4054,574838,1.01746,0.0,4000,574838,MaxEff_dcmp,3.16,1050,0,5072,91.249,2000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta65_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta65_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.830777745694,1013,20547838,606233,4061,602170,-17042,247972294,0.183,minimize,0.0,55,55,3050,1193293134,2050,9134,-17042,19700751,1198.986,4059,807414,1.011749,0.0,4000,807414,MaxEff_dcmp,0.94,1050,0,5080,227.354,2000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta38_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta38_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5485134813935,460,2854547,176245,1840,174403,-7270,492514049,0.08,minimize,0.0,28,28,1380,935815118,930,4136,-7270,1783705,1199.486,1838,1058059,0.512281,0.0,1800,1058059,MaxEff_dcmp,0.63,480,0,2307,341.704,900
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta67_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta67_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.8217014353722,1010,15532205,563126,4066,559058,-17895,275435742,0.188,minimize,0.0,52,52,3050,-1947512904,2050,9140,-17895,14909984,1198.97,4064,581742,1.027879,0.0,4000,581742,MaxEff_dcmp,0.94,1050,0,5088,236.373,2000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_9a_alloc1_MaxEffSpread.dzn,UNKNOWN,1201.3710926808417,2004,496744,1310033,8118,1301913,,5367197,0.377,minimize,0.0,0,0,6100,-1855454869,4100,18246,-1,350588,1198.126,8116,144154,1.87258,0.0,8000,144154,MaxEff_dcmp,16.02,2100,0,10134,0.0,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4875341169536,2020,6283270,1693511,8106,1685403,-43268,159270420,0.384,minimize,0.0,177,177,6100,-180518895,4100,18231,-43268,5538390,1198.092,8104,388408,1.90807,0.0,8000,388408,MaxEff_dcmp,3.16,2100,0,10116,669.05,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta56_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta56_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.717950295657,764,15179626,623863,3062,620799,-14109,255739867,0.141,minimize,0.0,68,68,2300,-2135942991,1550,6880,-14109,14137105,1199.223,3060,1005137,0.774468,0.0,3000,1005137,MaxEff_dcmp,0.94,800,0,3827,140.745,1500
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4923560246825,2017,8920083,1862724,8106,1854616,-42044,194478247,0.378,minimize,0.0,178,178,6100,-750254606,4100,18230,-42044,8298589,1198.128,8104,265303,1.87617,0.0,8000,265303,MaxEff_dcmp,3.16,2100,0,10118,328.366,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4147379882634,2019,2675793,1611284,8102,1603180,-47213,187926909,0.377,minimize,0.0,133,133,6100,-36106368,4100,18226,-47213,2180896,1198.093,8100,225819,1.91398,0.0,8000,225819,MaxEff_dcmp,3.16,2100,0,10110,427.367,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta42_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7197583746165,609,2470558,395523,2440,393081,-10109,447530209,0.11,minimize,0.0,29,29,1830,-1043408834,1230,5491,-10109,2015676,1199.357,2438,437552,0.655067,0.0,2400,437552,MaxEff_dcmp,0.94,630,0,3062,642.965,1200
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta78_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.5592139009386,2016,2223026,1859167,8116,1851049,-20707,61122302,0.378,minimize,0.0,80,80,6100,-1719799315,4100,18243,-20707,2031860,1198.123,8114,28984,1.90488,0.0,8000,28984,MaxEff_dcmp,2.11,2100,0,10132,750.358,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta57_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta57_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.710672551766,764,8515327,281909,3060,278847,-14840,202233147,0.14,minimize,0.0,74,74,2300,-1150484749,1550,6877,-14840,7081206,1199.218,3058,1378031,0.77951,0.0,3000,1378031,MaxEff_dcmp,0.94,800,0,3825,10.808,1500
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta45_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta45_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6190528776497,608,2426494,305944,2440,303502,-10778,442764582,0.111,minimize,0.0,32,32,1830,-247482026,1230,5492,-10778,1795281,1199.332,2438,612144,0.666239,0.0,2400,612144,MaxEff_dcmp,0.94,630,0,3060,467.594,1200
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta58_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta58_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7355346363038,763,12318967,636588,3073,633513,-17217,277805290,0.141,minimize,0.0,71,71,2300,677451270,1550,6892,-17217,11692198,1199.227,3071,586218,0.772229,0.0,3000,586218,MaxEff_dcmp,0.94,800,0,3847,157.572,1500
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta53_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6469415258616,765,4110139,294652,3060,291590,-15127,248529411,0.137,minimize,0.0,51,51,2300,1640403836,1550,6877,-15127,3140216,1199.226,3058,931940,0.771179,0.0,3000,931940,MaxEff_dcmp,0.94,800,0,3825,28.634,1500
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.7024582661688,,,,,,-41194,,,minimize,,,377,6100,,4100,18238,,,,8110,,1.86956,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta75_9a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.6915339995176,,,,,,-21010,,,minimize,,,95,6100,,4100,18245,,,,8115,,1.88595,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4108885657042,2018,3463336,1684653,8108,1676543,-42834,176034196,0.374,minimize,0.0,155,155,6100,-701135721,4100,18233,-42834,2777796,1198.108,8106,372406,1.88979,0.0,8000,372406,MaxEff_dcmp,3.16,2100,0,10120,106.365,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_9a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.694400364533,,,,,,-34750,,,minimize,,,195,6100,,4100,18248,,,,8118,,1.87782,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4537083599716,2018,7062499,1742637,8104,1734531,-44181,182829585,0.384,minimize,0.0,149,149,6100,2146825999,4100,18228,-44181,6473384,1198.108,8102,290130,1.89215,0.0,8000,290130,MaxEff_dcmp,3.16,2100,0,10114,504.124,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta79_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta79_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.48238459602,2021,1649626,1802793,8111,1794680,-44118,200409195,0.379,minimize,0.0,140,140,6100,-345316476,4100,18237,-44118,1082929,1198.122,8109,282854,1.8829,0.0,8000,282854,MaxEff_dcmp,3.16,2100,0,10124,257.862,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_9a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.6057313121855,2012,1413045,1946917,8122,1938793,-16206,49266474,0.372,minimize,0.0,65,65,6100,-1126465500,4100,18250,-16206,1255152,1198.148,8120,26060,1.89663,0.0,8000,26060,MaxEff_dcmp,3.16,2100,0,10142,1132.093,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.493429692462,2017,1860619,1940496,8118,1932376,-41113,185669995,0.377,minimize,0.0,191,191,6100,1025851452,4100,18245,-41113,1168122,1198.11,8116,306538,1.88881,0.0,8000,306538,MaxEff_dcmp,3.16,2100,0,10136,181.392,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta34_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta34_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4911306276917,460,3114558,165450,1845,163603,-8217,531786864,0.082,minimize,0.0,25,25,1380,-223147896,930,4142,-8217,1970190,1199.483,1843,1132682,0.515649,0.0,1800,1132682,MaxEff_dcmp,0.94,480,0,2315,1.992,900
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_10a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.5785815883428,,,,,,-18631,,,minimize,,,94,6100,,4100,18251,,,,8120,,1.85793,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta55_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta55_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6052739992738,762,7788737,235700,3059,232639,-12972,226390557,0.138,minimize,0.0,47,47,2300,1109232989,1550,6876,-12972,6082862,1199.182,3057,1670225,0.816586,0.0,3000,1670225,MaxEff_dcmp,0.63,800,0,3823,7.603,1500
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta35_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta35_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.521510142833,459,3246016,212940,1838,211100,-8448,406184000,0.084,minimize,0.0,38,38,1380,-1825752473,930,4134,-8448,2292505,1199.48,1836,935879,0.517895,0.0,1800,935879,MaxEff_dcmp,0.94,480,0,2303,489.42,900
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta43_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta43_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.663111474365,607,2155657,431648,2434,429212,-9341,365856533,0.109,minimize,0.0,34,34,1830,-2001026278,1230,5485,-9341,1925350,1199.341,2432,210519,0.659114,0.0,2400,210519,MaxEff_dcmp,0.94,630,0,3050,1027.582,1200
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta38_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta38_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5295309647918,459,2994053,200660,1844,198814,-7574,486602773,0.081,minimize,0.0,21,21,1380,366602706,930,4141,-7574,1990847,1199.484,1842,993442,0.514738,0.0,1800,993442,MaxEff_dcmp,0.63,480,0,2313,762.558,900
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta69_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta69_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.8455651756376,1016,13725108,649719,4064,645653,-21628,247516741,0.188,minimize,0.0,71,71,3050,1373798453,2050,9137,-21628,13083533,1198.976,4062,579987,1.024219,0.0,4000,579987,MaxEff_dcmp,1.41,1050,0,5086,843.33,2000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.6181774567813,2017,5463609,2039116,8111,2031003,-32692,109377259,0.374,minimize,0.0,163,163,6100,644618085,4100,18236,-32692,5108170,1198.113,8109,28285,1.88563,0.0,8000,28285,MaxEff_dcmp,2.11,2100,0,10126,273.24,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.6670446693897,,,,,,-39851,,,minimize,,,318,6100,,4100,18235,,,,8108,,1.94071,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta77_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta77_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.6862715184689,,,,,,-42279,,,minimize,,,184,6100,,4100,18245,,,,8117,,1.89039,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta59_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta59_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6474072560668,762,16531303,489376,3064,486310,-14550,264136551,0.138,minimize,0.0,65,65,2300,-454185192,1550,6882,-14550,15363077,1199.233,3062,1133145,0.766556,0.0,3000,1133145,MaxEff_dcmp,0.94,800,0,3831,136.929,1500
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_10a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.6620854884386,,,,,,-38904,,,minimize,,,263,6100,,4100,18255,,,,8124,,1.91343,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.7467634063214,,,,,,-33338,,,minimize,,,151,6100,,4100,18241,,,,8113,,1.88354,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta64_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.8188432119787,1016,4276145,575237,4049,571186,-18154,240444933,0.188,minimize,0.0,64,64,3050,-391352151,2050,9121,-18154,3472989,1198.976,4047,739653,1.02228,0.0,4000,739653,MaxEff_dcmp,2.11,1050,0,5058,197.034,2000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta79_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta79_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.548708992079,2020,3094877,1891800,8115,1883683,-42396,179997248,0.385,minimize,0.0,177,177,6100,-32664317,4100,18242,-42396,2375650,1198.091,8113,360878,1.90936,0.0,8000,360878,MaxEff_dcmp,3.16,2100,0,10130,523.443,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.5794528145343,,,,,,-26874,,,minimize,,,225,6100,,4100,18246,,,,8117,,1.91791,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta63_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta63_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.9484003093094,1014,18605976,824069,4069,819998,-16625,283083159,0.186,minimize,0.0,94,94,3050,-1947128342,2050,9143,-16625,17902844,1198.979,4067,624365,1.01939,0.0,4000,624365,MaxEff_dcmp,0.94,1050,0,5094,228.031,2000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta41_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta41_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.788550492376,608,2756521,482074,2444,479628,-11012,376066127,0.115,minimize,0.0,46,46,1830,888044790,1230,5496,-11012,2375180,1199.35,2442,354642,0.650098,0.0,2400,354642,MaxEff_dcmp,0.94,630,0,3068,524.601,1200
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4723234809935,2020,9412648,1730189,8102,1722085,-43025,179301091,0.382,minimize,0.0,171,171,6100,830453931,4100,18226,-43025,8774972,1198.1,8100,295176,1.89971,0.0,8000,295176,MaxEff_dcmp,3.16,2100,0,10110,235.904,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta60_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta60_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.600585732609,764,3288502,305892,3063,302827,-14327,283408372,0.137,minimize,0.0,61,61,2300,-1103393832,1550,6880,-14327,2155238,1199.227,3061,1087113,0.770613,0.0,3000,1087113,MaxEff_dcmp,0.94,800,0,3831,10.962,1500
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_9a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.7102846149355,,,,,,-44397,,,minimize,,,315,6100,,4100,18246,,,,8116,,1.89012,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta70_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta70_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.8125201072544,1013,15420556,586761,4059,582700,-20191,331488968,0.188,minimize,0.0,65,65,3050,-1812126993,2050,9132,-20191,14927005,1198.987,4057,441210,1.01277,0.0,4000,441210,MaxEff_dcmp,1.41,1050,0,5076,176.424,2000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta62_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta62_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.8554159291089,1014,16061347,708530,4064,704464,-18319,253285432,0.187,minimize,0.0,67,67,3050,1835250928,2050,9137,-18319,15225815,1198.994,4062,780262,1.00562,0.0,4000,780262,MaxEff_dcmp,0.94,1050,0,5086,181.993,2000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta32_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta32_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5244169328362,459,3022585,268091,1844,266245,-8801,447803603,0.082,minimize,0.0,50,50,1380,-1452038185,930,4141,-8801,2209702,1199.483,1842,790269,0.516163,0.0,1800,790269,MaxEff_dcmp,0.63,480,0,2313,696.645,900
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta41_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta41_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6871610470116,608,2894180,381178,2440,378736,-11169,422793116,0.114,minimize,0.0,34,34,1830,-1765195545,1230,5491,-11169,2460549,1199.356,2438,413629,0.66072,0.0,2400,413629,MaxEff_dcmp,0.94,630,0,3062,1001.174,1200
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.7337992433459,,,,,,-44232,,,minimize,,,345,6100,,4100,18231,,,,8105,,1.87634,,8000,,MaxEff_dcmp,,2100,0,,,4000
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta44_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta44_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.603098962456,611,2423248,245363,2443,242918,-10580,472315501,0.11,minimize,0.0,25,25,1830,-728957485,1230,5495,-10580,1691789,1199.35,2441,715942,0.648895,0.0,2400,715942,MaxEff_dcmp,0.94,630,0,3066,21.37,1200
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta47_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta47_2a_alloc1_MaxEffSpread.dzn,OPTIMAL_SOLUTION,126.15293725207448,602,472204,309244,2439,306803,-9610,63506302,0.111,minimize,0.0,40,40,1830,-1089312750,1230,5490,-9610,409838,124.973,2437,43520,0.651515,0.0,2400,43520,MaxEff_dcmp,0.63,630,0,3060,91.379,1200
Chuffed Dcmp,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta54_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta54_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.8784244731069,762,14541798,1065702,3070,1062630,-16651,243288443,0.138,minimize,0.0,104,104,2300,-961842237,1550,6889,-16651,13919611,1199.204,3068,559587,0.796623,0.0,3000,559587,MaxEff_dcmp,0.94,800,0,3841,282.442,1500
